id|origin_language
16292|['American']
16293|['American']
16294|['American']
16295|['American']
16296|['American']
16297|['American']
16298|['American']
16299|['American']
16300|['American']
16301|['American']
16302|['American']
16303|['American']
16304|['American']
16305|['American']
16306|['American']
16307|['American']
16308|['American']
16309|['American']
16310|['American']
16311|['American']
16312|['American']
16313|['American']
16314|['American']
16315|['American']
16316|['American']
16317|['American']
16318|['American']
16319|['American']
16320|['American']
16321|['American']
16322|['American']
16323|['American']
16324|['American']
16325|['American']
16326|['American']
16327|['American']
16328|['American']
16329|['American']
16330|['American']
16331|['American']
16332|['American']
16333|['American']
16334|['American']
16335|['American']
16336|['American']
16337|['American']
16338|['American']
16339|['American']
16340|['American']
16341|['American']
16342|['American']
16343|['American']
16344|['American']
16345|['American']
16346|['American']
16347|['American']
16348|['American']
16349|['American']
16350|['American']
16351|['American']
16352|['American']
16353|['American']
16354|['American']
16355|['American']
16356|['American']
16357|['American']
16358|['American']
16359|['American']
16360|['American']
16361|['American']
16362|['American']
16363|['American']
16364|['American']
16365|['American']
16366|['American']
16367|['American']
16368|['American']
16369|['American']
16370|['American']
16371|['American']
16372|['American']
16373|['American']
16374|['American']
16375|['American']
16376|['American']
16377|['American']
16378|['American']
16379|['American']
16380|['American']
16381|['American']
16382|['American']
16383|['American']
16384|['American']
16385|['American']
16386|['American']
16387|['American']
16388|['American']
16389|['American']
16390|['American']
16391|['American']
16392|['American']
16393|['American']
16394|['American']
16395|['American']
16396|['American']
16397|['American']
16398|['American']
16399|['American']
16400|['American']
16401|['American']
16402|['American']
16403|['American']
16404|['American']
16405|['American']
16406|['American']
16407|['American']
16408|['American']
16409|['American']
16410|['American']
16411|['American']
16412|['American']
16413|['American']
16414|['American']
16415|['American']
16416|['American']
16417|['American']
16418|['American']
16419|['American']
16420|['American']
16421|['American']
16422|['American']
16423|['American']
16424|['American']
16425|['American']
16426|['American']
16427|['American']
16428|['American']
16429|['American']
16430|['American']
16431|['American']
16432|['American']
16433|['American']
16434|['American']
16435|['American']
16436|['American']
16437|['American']
16438|['American']
16439|['American']
16440|['American']
16441|['American']
16442|['American']
16443|['American']
16444|['American']
16445|['American']
16446|['American']
16447|['American']
16448|['American']
16449|['American']
16450|['American']
16451|['American']
16452|['American']
16453|['American']
16454|['American']
16455|['American']
16456|['American']
16457|['American']
16458|['American']
16459|['American']
16460|['American']
16461|['American']
16462|['American']
16463|['American']
16464|['American']
16465|['American']
16466|['American']
16467|['American']
16468|['American']
16469|['American']
16470|['American']
16471|['American']
16472|['American']
16473|['American']
16474|['American']
16475|['American']
16476|['American']
16477|['American']
16478|['American']
16479|['American']
16480|['American']
16481|['American']
16482|['American']
16483|['American']
16484|['American']
16485|['American']
16486|['American']
16487|['American']
16488|['American']
16489|['American']
16490|['American']
16491|['American']
16492|['American']
16493|['American']
16494|['American']
16495|['American']
16496|['American']
16497|['American']
16498|['American']
16499|['American']
16500|['American']
16501|['American']
16502|['American']
16503|['American']
16504|['American']
16505|['American']
16506|['American']
16507|['American']
16508|['American']
16509|['American']
16510|['American']
16511|['American']
16512|['American']
16513|['American']
16514|['American']
16515|['American']
16516|['American']
16517|['American']
16518|['American']
16519|['American']
16520|['American']
16521|['American']
16522|['American']
16523|['American']
16524|['American']
16525|['American']
16526|['American']
16527|['American']
16528|['American']
16529|['American']
16530|['American']
16531|['American']
16532|['American']
16533|['American']
16534|['American']
16535|['American']
16536|['American']
16537|['American']
16538|['American']
16539|['American']
16540|['American']
16541|['American']
16542|['American']
16543|['American']
16544|['American']
16545|['American']
16546|['American']
16547|['American']
16548|['American']
16549|['American']
16550|['American']
16551|['American']
16552|['American']
16553|['American']
16554|['American']
16555|['American']
16556|['American']
16557|['American']
16558|['American']
16559|['American']
16560|['American']
16561|['American']
16562|['American']
16563|['American']
16564|['American']
16565|['American']
16566|['American']
16567|['American']
16568|['American']
16569|['American']
16570|['American']
16571|['American']
16572|['American']
16573|['American']
16574|['American']
16575|['American']
16576|['American']
16577|['American']
16578|['American']
16579|['American']
16580|['American']
16581|['American']
16582|['American']
16583|['American']
16584|['American']
16585|['American']
16586|['American']
16587|['American']
16588|['American']
16589|['American']
16590|['American']
16591|['American']
16592|['American']
16593|['American']
16594|['American']
16595|['American']
16596|['American']
16597|['American']
16598|['American']
16599|['American']
16600|['American']
16601|['American']
16602|['American']
16603|['American']
16604|['American']
16605|['American']
16606|['American']
16607|['American']
16608|['American']
16609|['American']
16610|['American']
16611|['American']
16612|['American']
16613|['American']
16614|['American']
16615|['American']
16616|['American']
16617|['American']
16618|['American']
16619|['American']
16620|['American']
16621|['American']
16622|['American']
16623|['American']
16624|['American']
16625|['American']
16626|['American']
16627|['American']
16628|['American']
16629|['American']
16630|['American']
16631|['American']
16632|['American']
16633|['American']
16634|['American']
16635|['American']
16636|['American']
16637|['American']
16638|['American']
16639|['American']
16640|['American']
16641|['American']
16642|['American']
16643|['American']
16644|['American']
16645|['American']
16646|['American']
16647|['American']
16648|['American']
16649|['American']
16650|['American']
16651|['American']
16652|['American']
16653|['American']
16654|['American']
16655|['American']
16656|['American']
16657|['American']
16658|['American']
16659|['American']
16660|['American']
16661|['American']
16662|['American']
16663|['American']
16664|['American']
16665|['American']
16666|['American']
16667|['American']
16668|['American']
16669|['American']
16670|['American']
16671|['American']
16672|['American']
16673|['American']
16674|['American']
16675|['American']
16676|['American']
16677|['American']
16678|['American']
16679|['American']
16680|['American']
16681|['American']
16682|['American']
16683|['American']
16684|['American']
16685|['American']
16686|['American']
16687|['American']
16688|['American']
16689|['American']
16690|['American']
16691|['American']
16692|['American']
16693|['American']
16694|['American']
16695|['American']
16696|['American']
16697|['American']
16698|['American']
16699|['American']
16700|['American']
16701|['American']
16702|['American']
16703|['American']
16704|['American']
16705|['American']
16706|['American']
16707|['American']
16708|['American']
16709|['American']
16710|['American']
16711|['American']
16712|['American']
16713|['American']
16714|['American']
16715|['American']
16716|['American']
16717|['American']
16718|['American']
16719|['American']
16720|['American']
16721|['American']
16722|['American']
16723|['American']
16724|['American']
16725|['American']
16726|['American']
16727|['American']
16728|['American']
16729|['American']
16730|['American']
16731|['American']
16732|['American']
16733|['American']
16734|['American']
16735|['American']
16736|['American']
16737|['American']
16738|['American']
16739|['American']
16740|['American']
16741|['American']
16742|['American']
16743|['American']
16744|['American']
16745|['American']
16746|['American']
16747|['American']
16748|['American']
16749|['American']
16750|['American']
16751|['American']
16752|['American']
16753|['American']
16754|['American']
16755|['American']
16756|['American']
16757|['American']
16758|['American']
16759|['American']
16760|['American']
16761|['American']
16762|['American']
16763|['American']
16764|['American']
16765|['American']
16766|['American']
16767|['American']
16768|['American']
16769|['American']
16770|['American']
16771|['American']
16772|['American']
16773|['American']
16774|['American']
16775|['American']
16776|['American']
16777|['American']
16778|['American']
16779|['American']
16780|['American']
16781|['American']
16782|['American']
16783|['American']
16784|['American']
16785|['American']
16786|['American']
16787|['American']
16788|['American']
16789|['American']
16790|['American']
16791|['American']
16792|['American']
16793|['American']
16794|['American']
16795|['American']
16796|['American']
16797|['American']
16798|['American']
16799|['American']
16800|['American']
16801|['American']
16802|['American']
16803|['American']
16804|['American']
16805|['American']
16806|['American']
16807|['American']
16808|['American']
16809|['American']
16810|['American']
16811|['American']
16812|['American']
16813|['American']
16814|['American']
16815|['American']
16816|['American']
16817|['American']
16818|['American']
16819|['American']
16820|['American']
16821|['American']
16822|['American']
16823|['American']
16824|['American']
16825|['American']
16826|['American']
16827|['American']
16828|['American']
16829|['American']
16830|['American']
16831|['American']
16832|['American']
16833|['American']
16834|['American']
16835|['American']
16836|['American']
16837|['American']
16838|['American']
16839|['American']
16840|['American']
16841|['American']
16842|['American']
16843|['American']
16844|['American']
16845|['American']
16846|['American']
16847|['American']
16848|['American']
16849|['American']
16850|['American']
16851|['American']
16852|['American']
16853|['American']
16854|['American']
16855|['American']
16856|['American']
16857|['American']
16858|['American']
16859|['American']
16860|['American']
16861|['American']
16862|['American']
16863|['American']
16864|['American']
16865|['American']
16866|['American']
16867|['American']
16868|['American']
16869|['American']
16870|['American']
16871|['American']
16872|['American']
16873|['American']
16874|['American']
16875|['American']
16876|['American']
16877|['American']
16878|['American']
16879|['American']
16880|['American']
16881|['American']
16882|['American']
16883|['American']
16884|['American']
16885|['American']
16886|['American']
16887|['American']
16888|['American']
16889|['American']
16890|['American']
16891|['American']
16892|['American']
16893|['American']
16894|['American']
16895|['American']
16896|['American']
16897|['American']
16898|['American']
16899|['American']
16900|['American']
16901|['American']
16902|['American']
16903|['American']
16904|['American']
16905|['American']
16906|['American']
16907|['American']
16908|['American']
16909|['American']
16910|['American']
16911|['American']
16912|['American']
16913|['American']
16914|['American']
16915|['American']
16916|['American']
16917|['American']
16918|['American']
16919|['American']
16920|['American']
16921|['American']
16922|['American']
16923|['American']
16924|['American']
16925|['American']
16926|['American']
16927|['American']
16928|['American']
16929|['American']
16930|['American']
16931|['American']
16932|['American']
16933|['American']
16934|['American']
16935|['American']
16936|['American']
16937|['American']
16938|['American']
16939|['American']
16940|['American']
16941|['American']
16942|['American']
16943|['American']
16944|['American']
16945|['American']
16946|['American']
16947|['American']
16948|['American']
16949|['American']
16950|['American']
16951|['American']
16952|['American']
16953|['American']
16954|['American']
16955|['American']
16956|['American']
16957|['American']
16958|['American']
16959|['American']
16960|['American']
16961|['American']
16962|['American']
16963|['American']
16964|['American']
16965|['American']
16966|['American']
16967|['American']
16968|['American']
16969|['American']
16970|['American']
16971|['American']
16972|['American']
16973|['American']
16974|['American']
16975|['American']
16976|['American']
16977|['American']
16978|['American']
16979|['American']
16980|['American']
16981|['American']
16982|['American']
16983|['American']
16984|['American']
16985|['American']
16986|['American']
16987|['American']
16988|['American']
16989|['American']
16990|['American']
16991|['American']
16992|['American']
16993|['American']
16994|['American']
16995|['American']
16996|['American']
16997|['American']
16998|['American']
16999|['American']
17000|['American']
17001|['American']
17002|['American']
17003|['American']
17004|['American']
17005|['American']
17006|['American']
17007|['American']
17008|['American']
17009|['American']
17010|['American']
17011|['American']
17012|['American']
17013|['American']
17014|['American']
17015|['American']
17016|['American']
17017|['American']
17018|['American']
17019|['American']
17020|['American']
17021|['American']
17022|['American']
17023|['American']
17024|['American']
17025|['American']
17026|['American']
17027|['American']
17028|['American']
17029|['American']
17030|['American']
17031|['American']
17032|['American']
17033|['American']
17034|['American']
17035|['American']
17036|['American']
17037|['American']
17038|['American']
17039|['American']
17040|['American']
17041|['American']
17042|['American']
17043|['American']
17044|['American']
17045|['American']
17046|['American']
17047|['American']
17048|['American']
17049|['American']
17050|['American']
17051|['American']
17052|['American']
17053|['American']
17054|['American']
17055|['American']
17056|['American']
17057|['American']
17058|['American']
17059|['American']
17060|['American']
17061|['American']
17062|['American']
17063|['American']
17064|['American']
17065|['American']
17066|['American']
17067|['American']
17068|['American']
17069|['American']
17070|['American']
17071|['American']
17072|['American']
17073|['American']
17074|['American']
17075|['American']
17076|['American']
17077|['American']
17078|['American']
17079|['American']
17080|['American']
17081|['American']
17082|['American']
17083|['American']
17084|['American']
17085|['American']
17086|['American']
17087|['American']
17088|['American']
17089|['American']
17090|['American']
17091|['American']
17092|['American']
17093|['American']
17094|['American']
17095|['American']
17096|['American']
17097|['American']
17098|['American']
17099|['American']
17100|['American']
17101|['American']
17102|['American']
17103|['American']
17104|['American']
17105|['American']
17106|['American']
17107|['American']
17108|['American']
17109|['American']
17110|['American']
17111|['American']
17112|['American']
17113|['American']
17114|['American']
17115|['American']
17116|['American']
17117|['American']
17118|['American']
17119|['American']
17120|['American']
17121|['American']
17122|['American']
17123|['American']
17124|['American']
17125|['American']
17126|['American']
17127|['American']
17128|['American']
17129|['American']
17130|['American']
17131|['American']
17132|['American']
17133|['American']
17134|['American']
17135|['American']
17136|['American']
17137|['American']
17138|['American']
17139|['American']
17140|['American']
17141|['American']
17142|['American']
17143|['American']
17144|['American']
17145|['American']
17146|['American']
17147|['American']
17148|['American']
17149|['American']
17150|['American']
17151|['American']
17152|['American']
17153|['American']
17154|['American']
17155|['American']
17156|['American']
17157|['American']
17158|['American']
17159|['American']
17160|['American']
17161|['American']
17162|['American']
17163|['American']
17164|['American']
17165|['American']
17166|['American']
17167|['American']
17168|['American']
17169|['American']
17170|['American']
17171|['American']
17172|['American']
17173|['American']
17174|['American']
17175|['American']
17176|['American']
17177|['American']
17178|['American']
17179|['American']
17180|['American']
17181|['American']
17182|['American']
17183|['American']
17184|['American']
17185|['American']
17186|['American']
17187|['American']
17188|['American']
17189|['American']
17190|['American']
17191|['American']
17192|['American']
17193|['American']
17194|['American']
17195|['American']
17196|['American']
17197|['American']
17198|['American']
17199|['American']
17200|['American']
17201|['American']
17202|['American']
17203|['American']
17204|['American']
17205|['American']
17206|['American']
17207|['American']
17208|['American']
17209|['American']
17210|['American']
17211|['American']
17212|['American']
17213|['American']
17214|['American']
17215|['American']
17216|['American']
17217|['American']
17218|['American']
17219|['American']
17220|['American']
17221|['American']
17222|['American']
17223|['American']
17224|['American']
17225|['American']
17226|['American']
17227|['American']
17228|['American']
17229|['American']
17230|['American']
17231|['American']
17232|['American']
17233|['American']
17234|['American']
17235|['American']
17236|['American']
17237|['American']
17238|['American']
17239|['American']
17240|['American']
17241|['American']
17242|['American']
17243|['American']
17244|['American']
17245|['American']
17246|['American']
17247|['American']
17248|['American']
17249|['American']
17250|['American']
17251|['American']
17252|['American']
17253|['American']
17254|['American']
17255|['American']
17256|['American']
17257|['American']
17258|['American']
17259|['American']
17260|['American']
17261|['American']
17262|['American']
17263|['American']
17264|['American']
17265|['American']
17266|['American']
17267|['American']
17268|['American']
17269|['American']
17270|['American']
17271|['American']
17272|['American']
17273|['American']
17274|['American']
17275|['American']
17276|['American']
17277|['American']
17278|['American']
17279|['American']
17280|['American']
17281|['American']
17282|['American']
17283|['American']
17284|['American']
17285|['American']
17286|['American']
17287|['American']
17288|['American']
17289|['American']
17290|['American']
17291|['American']
17292|['American']
17293|['American']
17294|['American']
17295|['American']
17296|['American']
17297|['American']
17298|['American']
17299|['American']
17300|['American']
17301|['American']
17302|['American']
17303|['American']
17304|['American']
17305|['American']
17306|['American']
17307|['American']
17308|['American']
17309|['American']
17310|['American']
17311|['American']
17312|['American']
17313|['American']
17314|['American']
17315|['American']
17316|['American']
17317|['American']
17318|['American']
17319|['American']
17320|['American']
17321|['American']
17322|['American']
17323|['American']
17324|['American']
17325|['American']
17326|['American']
17327|['American']
17328|['American']
17329|['American']
17330|['American']
17331|['American']
17332|['American']
17333|['American']
17334|['American']
17335|['American']
17336|['American']
17337|['American']
17338|['American']
17339|['American']
17340|['American']
17341|['American']
17342|['American']
17343|['American']
17344|['American']
17345|['American']
17346|['American']
17347|['American']
17348|['American']
17349|['American']
17350|['American']
17351|['American']
17352|['American']
17353|['American']
17354|['American']
17355|['American']
17356|['American']
17357|['American']
17358|['American']
17359|['American']
17360|['American']
17361|['American']
17362|['American']
17363|['American']
17364|['American']
17365|['American']
17366|['American']
17367|['American']
17368|['American']
17369|['American']
17370|['American']
17371|['American']
17372|['American']
17373|['American']
17374|['American']
17375|['American']
17376|['American']
17377|['Australian']
17378|['Australian']
17379|['Australian']
17380|['Australian']
17381|['Australian']
17382|['Australian']
17383|['Australian']
17384|['Australian']
17385|['Australian']
17386|['Australian']
17387|['Australian']
17388|['Australian']
17389|['Australian']
17390|['Australian']
17391|['Australian']
17392|['Australian']
17393|['Australian']
17394|['Australian']
17395|['Australian']
17396|['Australian']
17397|['Australian']
17398|['Australian']
17399|['Australian']
17400|['Australian']
17401|['Australian']
17402|['Australian']
17403|['Australian']
17404|['Australian']
17405|['Australian']
17406|['Australian']
17407|['Australian']
17408|['Australian']
17409|['Australian']
17410|['Australian']
17411|['Australian']
17412|['Australian']
17413|['Australian']
17414|['Australian']
17415|['Australian']
17416|['Australian']
17417|['Australian']
17418|['Australian']
17419|['Australian']
17420|['Australian']
17421|['Australian']
17422|['Australian']
17423|['Australian']
17424|['Australian']
17425|['Australian']
17426|['Australian']
17427|['Australian']
17428|['Australian']
17429|['Australian']
17430|['Australian']
17431|['Australian']
17432|['Australian']
17433|['Australian']
17434|['Australian']
17435|['Australian']
17436|['Australian']
17437|['Australian']
17438|['Australian']
17439|['Australian']
17440|['Australian']
17441|['Australian']
17442|['Australian']
17443|['Australian']
17444|['Australian']
17445|['Australian']
17446|['Australian']
17447|['Australian']
17448|['Australian']
17449|['Australian']
17450|['Australian']
17451|['Australian']
17452|['Australian']
17453|['Australian']
17454|['Australian']
17455|['Australian']
17456|['Australian']
17457|['Australian']
17458|['Australian']
17459|['Australian']
17460|['Australian']
17461|['Australian']
17462|['Australian']
17463|['Australian']
17464|['Australian']
17465|['Australian']
17466|['Australian']
17467|['Australian']
17468|['Australian']
17469|['Australian']
17470|['Australian']
17471|['Australian']
17472|['Australian']
17473|['Australian']
17474|['Australian']
17475|['Australian']
17476|['Australian']
17477|['Australian']
17478|['Australian']
17479|['Australian']
17480|['Australian']
17481|['Australian']
17482|['Australian']
17483|['Australian']
17484|['Australian']
17485|['Australian']
17486|['Australian']
17487|['Australian']
17488|['Australian']
17489|['Australian']
17490|['Australian']
17491|['Australian']
17492|['Australian']
17493|['Australian']
17494|['Australian']
17495|['Australian']
17496|['Australian']
17497|['Australian']
17498|['Australian']
17499|['Australian']
17500|['Australian']
17501|['Australian']
17502|['Australian']
17503|['Australian']
17504|['Australian']
17505|['Australian']
17506|['Australian']
17507|['Australian']
17508|['Australian']
17509|['Australian']
17510|['Australian']
17511|['Australian']
17512|['Australian']
17513|['Australian']
17514|['Australian']
17515|['Australian']
17516|['Australian']
17517|['Australian']
17518|['Australian']
17519|['Australian']
17520|['Australian']
17521|['Australian']
17522|['Australian']
17523|['Australian']
17524|['Australian']
17525|['Australian']
17526|['Australian']
17527|['Australian']
17528|['Australian']
17529|['Australian']
17530|['Australian']
17531|['Australian']
17532|['Australian']
17533|['Australian']
17534|['Australian']
17535|['Australian']
17536|['Australian']
17537|['Australian']
17538|['Australian']
17539|['Australian']
17540|['Australian']
17541|['Australian']
17542|['Australian']
17543|['Australian']
17544|['Australian']
17545|['Australian']
17546|['Australian']
17547|['Australian']
17548|['Australian']
17549|['Australian']
17550|['Australian']
17551|['Australian']
17552|['Australian']
17553|['Australian']
17554|['Australian']
17555|['Australian']
17556|['Australian']
17557|['Australian']
17558|['Australian']
17559|['Australian']
17560|['Australian']
17561|['Australian']
17562|['Australian']
17563|['Australian']
17564|['Australian']
17565|['Australian']
17566|['Australian']
17567|['Australian']
17568|['Australian']
17569|['Australian']
17570|['Australian']
17571|['Australian']
17572|['Australian']
17573|['Australian']
17574|['Australian']
17575|['Australian']
17576|['Australian']
17577|['Australian']
17578|['Australian']
17579|['Australian']
17580|['Australian']
17581|['Australian']
17582|['Australian']
17583|['Australian']
17584|['Australian']
17585|['Australian']
17586|['Australian']
17587|['Australian']
17588|['Australian']
17589|['Australian']
17590|['Australian']
17591|['Australian']
17592|['Australian']
17593|['Australian']
17594|['Australian']
17595|['Australian']
17596|['Australian']
17597|['Australian']
17598|['Australian']
17599|['Australian']
17600|['Australian']
17601|['Australian']
17602|['Australian']
17603|['Australian']
17604|['Australian']
17605|['Australian']
17606|['Australian']
17607|['Australian']
17608|['Australian']
17609|['Australian']
17610|['Australian']
17611|['Australian']
17612|['Australian']
17613|['Australian']
17614|['Australian']
17615|['Australian']
17616|['Australian']
17617|['Australian']
17618|['Australian']
17619|['Australian']
17620|['Australian']
17621|['Australian']
17622|['Australian']
17623|['Australian']
17624|['Australian']
17625|['Australian']
17626|['Australian']
17627|['Australian']
17628|['Australian']
17629|['Australian']
17630|['Australian']
17631|['Australian']
17632|['Australian']
17633|['Australian']
17634|['Australian']
17635|['Australian']
17636|['Australian']
17637|['Australian']
17638|['Australian']
17639|['Australian']
17640|['Australian']
17641|['Australian']
17642|['Australian']
17643|['Australian']
17644|['Australian']
17645|['Australian']
17646|['Australian']
17647|['Australian']
17648|['Australian']
17649|['Australian']
17650|['Australian']
17651|['Australian']
17652|['Australian']
17653|['Australian']
17654|['Australian']
17655|['Australian']
17656|['Australian']
17657|['Australian']
17658|['Australian']
17659|['Australian']
17660|['Australian']
17661|['Australian']
17662|['Australian']
17663|['Australian']
17664|['Australian']
17665|['Australian']
17666|['Australian']
17667|['Australian']
17668|['Australian']
17669|['Australian']
17670|['Australian']
17671|['Australian']
17672|['Australian']
17673|['Australian']
17674|['Australian']
17675|['Australian']
17676|['Australian']
17677|['Australian']
17678|['Australian']
17679|['Australian']
17680|['Australian']
17681|['Australian']
17682|['Australian']
17683|['Australian']
17684|['Australian']
17685|['Australian']
17686|['Australian']
17687|['Australian']
17688|['Australian']
17689|['Australian']
17690|['Australian']
17691|['Australian']
17692|['Australian']
17693|['Australian']
17694|['Australian']
17695|['Australian']
17696|['Australian']
17697|['Australian']
17698|['Australian']
17699|['Australian']
17700|['Australian']
17701|['Australian']
17702|['Australian']
17703|['Australian']
17704|['Australian']
17705|['Australian']
17706|['Australian']
17707|['Australian']
17708|['Australian']
17709|['Australian']
17710|['Australian']
17711|['Australian']
17712|['Australian']
17713|['Australian']
17714|['Australian']
17715|['Australian']
17716|['Australian']
17717|['Australian']
17718|['Australian']
17719|['Australian']
17720|['Australian']
17721|['Australian']
17722|['Australian']
17723|['Australian']
17724|['Australian']
17725|['Australian']
17726|['Australian']
17727|['Australian']
17728|['Australian']
17729|['Australian']
17730|['Australian']
17731|['Australian']
17732|['Australian']
17733|['Australian']
17734|['Australian']
17735|['Australian']
17736|['Australian']
17737|['Australian']
17738|['Australian']
17739|['Australian']
17740|['Australian']
17741|['Australian']
17742|['Australian']
17743|['Australian']
17744|['Australian']
17745|['Australian']
17746|['Australian']
17747|['Australian']
17748|['Australian']
17749|['Australian']
17750|['Australian']
17751|['Australian']
17752|['Australian']
17753|['Australian']
17754|['Australian']
17755|['Australian']
17756|['Australian']
17757|['Australian']
17758|['Australian']
17759|['Australian']
17760|['Australian']
17761|['Australian']
17762|['Australian']
17763|['Australian']
17764|['Australian']
17765|['Australian']
17766|['Australian']
17767|['Australian']
17768|['Australian']
17769|['Australian']
17770|['Australian']
17771|['Australian']
17772|['Australian']
17773|['Australian']
17774|['Australian']
17775|['Australian']
17776|['Australian']
17777|['Australian']
17778|['Australian']
17779|['Australian']
17780|['Australian']
17781|['Australian']
17782|['Australian']
17783|['Australian']
17784|['Australian']
17785|['Australian']
17786|['Australian']
17787|['Australian']
17788|['Australian']
17789|['Australian']
17790|['Australian']
17791|['Australian']
17792|['Australian']
17793|['Australian']
17794|['Australian']
17795|['Australian']
17796|['Australian']
17797|['Australian']
17798|['Australian']
17799|['Australian']
17800|['Australian']
17801|['Australian']
17802|['Australian']
17803|['Australian']
17804|['Australian']
17805|['Australian']
17806|['Australian']
17807|['Australian']
17808|['Australian']
17809|['Australian']
17810|['Australian']
17811|['Australian']
17812|['Australian']
17813|['Australian']
17814|['Australian']
17815|['Australian']
17816|['Australian']
17817|['Australian']
17818|['Australian']
17819|['Australian']
17820|['Australian']
17821|['Australian']
17822|['Australian']
17823|['Australian']
17824|['Australian']
17825|['Australian']
17826|['Australian']
17827|['Australian']
17828|['Australian']
17829|['Australian']
17830|['Australian']
17831|['Australian']
17832|['Australian']
17833|['Australian']
17834|['Australian']
17835|['Australian']
17836|['Australian']
17837|['Australian']
17838|['Australian']
17839|['Australian']
17840|['Australian']
17841|['Australian']
17842|['Australian']
17843|['Australian']
17844|['Australian']
17845|['Australian']
17846|['Australian']
17847|['Australian']
17848|['Australian']
17849|['Australian']
17850|['Australian']
17851|['Australian']
17852|['Australian']
17853|['Australian']
17854|['Australian']
17855|['Australian']
17856|['Australian']
17857|['Australian']
17858|['Australian']
17859|['Australian']
17860|['Australian']
17861|['Australian']
17862|['Australian']
17863|['Australian']
17864|['Australian']
17865|['Australian']
17866|['Australian']
17867|['Australian']
17868|['Australian']
17869|['Australian']
17870|['Australian']
17871|['Australian']
17872|['Australian']
17873|['Australian']
17874|['Australian']
17875|['Australian']
17876|['Australian']
17877|['Australian']
17878|['Australian']
17879|['Australian']
17880|['Australian']
17881|['Australian']
17882|['Australian']
17883|['Australian']
17884|['Australian']
17885|['Australian']
17886|['Australian']
17887|['Australian']
17888|['Australian']
17889|['Australian']
17890|['Australian']
17891|['Australian']
17892|['Australian']
17893|['Australian']
17894|['Australian']
17895|['Australian']
17896|['Australian']
17897|['Australian']
17898|['Australian']
17899|['Australian']
17900|['Australian']
17901|['Australian']
17902|['Australian']
17903|['Australian']
17904|['Australian']
17905|['Australian']
17906|['Australian']
17907|['Australian']
17908|['Australian']
17909|['Australian']
17910|['Australian']
17911|['Australian']
17912|['Australian']
17913|['Australian']
17914|['Australian']
17915|['Australian']
17916|['Australian']
17917|['Australian']
17918|['Australian']
17919|['Australian']
17920|['Australian']
17921|['Australian']
17922|['Australian']
17923|['Australian']
17924|['Australian']
17925|['Australian']
17926|['Australian']
17927|['Australian']
17928|['Australian']
17929|['Australian']
17930|['Australian']
17931|['Australian']
17932|['Australian']
17933|['Australian']
17934|['Australian']
17935|['Australian']
17936|['Australian']
17937|['Australian']
17938|['Australian']
17939|['Australian']
17940|['Australian']
17941|['Australian']
17942|['Australian']
17943|['Australian']
17944|['Australian']
17945|['Australian']
17946|['Australian']
17947|['Australian']
17948|['Australian']
17949|['Australian']
17950|['Australian']
17951|['Australian']
17952|['Australian']
17953|['Bangladeshi']
17954|['Bangladeshi']
17955|['Bangladeshi']
17956|['Bangladeshi']
17957|['Bangladeshi']
17958|['Bangladeshi']
17959|['Bangladeshi']
17960|['Bangladeshi']
17961|['Bangladeshi']
17962|['Bangladeshi']
17963|['Bangladeshi']
17964|['Bangladeshi']
17965|['Bangladeshi']
17966|['Bangladeshi']
17967|['Bangladeshi']
17968|['Bangladeshi']
17969|['Bangladeshi']
17970|['Bangladeshi']
17971|['Bangladeshi']
17972|['Bangladeshi']
17973|['Bangladeshi']
17974|['Bangladeshi']
17975|['Bangladeshi']
17976|['Bangladeshi']
17977|['Bangladeshi']
17978|['Bangladeshi']
17979|['Bangladeshi']
17980|['Bangladeshi']
17981|['Bangladeshi']
17982|['Bangladeshi']
17983|['Bangladeshi']
17984|['Bangladeshi']
17985|['Bangladeshi']
17986|['Bangladeshi']
17987|['Bangladeshi']
17988|['Bangladeshi']
17989|['Bangladeshi']
17990|['Bangladeshi']
17991|['Bangladeshi']
17992|['Bangladeshi']
17993|['Bangladeshi']
17994|['Bangladeshi']
17995|['Bangladeshi']
17996|['Bangladeshi']
17997|['Bangladeshi']
17998|['Bangladeshi']
17999|['Bangladeshi']
18000|['Bangladeshi']
18001|['Bangladeshi']
18002|['Bangladeshi']
18003|['Bangladeshi']
18004|['Bangladeshi']
18005|['Bangladeshi']
18006|['Bangladeshi']
18007|['Bangladeshi']
18008|['Bangladeshi']
18009|['Bangladeshi']
18010|['Bangladeshi']
18011|['Bangladeshi']
18012|['Bangladeshi']
18013|['Bangladeshi']
18014|['Bangladeshi']
18015|['Bangladeshi']
18016|['Bangladeshi']
18017|['Bangladeshi']
18018|['Bangladeshi']
18019|['Bangladeshi']
18020|['Bangladeshi']
18021|['Bangladeshi']
18022|['Bangladeshi']
18023|['Bangladeshi']
18024|['Bangladeshi']
18025|['Bangladeshi']
18026|['Bangladeshi']
18027|['Bangladeshi']
18028|['Bangladeshi']
18029|['Bangladeshi']
18030|['Bangladeshi']
18031|['Bangladeshi']
18032|['Bangladeshi']
18033|['Bangladeshi']
18034|['Bangladeshi']
18035|['Bangladeshi']
18036|['Bangladeshi']
18037|['Bangladeshi']
18038|['Bangladeshi']
18039|['Bangladeshi']
18040|['British']
18041|['British']
18042|['British']
18043|['British']
18044|['British']
18045|['British']
18046|['British']
18047|['British']
18048|['British']
18049|['British']
18050|['British']
